Date	Rain	TMAX	TMIN	RHUM	ESOL	Mes	ANIO	Modif	X	Y	ESTACION	NOMBRE_ESTACION
03/06/2012	0.00	28.94	21.78	89.79	502.67	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
04/06/2012	0.00	30.06	22.17	86.92	490.29	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
05/06/2012	0.00	30.39	22.78	85.42	476.62	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
06/06/2012	0.20	30.72	23.00	89.83	429.41	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
07/06/2012	40.00	30.00	20.89	93.21	391.44	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
08/06/2012	0.20	27.89	21.50	92.42	331.82	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
09/06/2012	7.20	28.33	22.83	91.57	405.37	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
10/06/2012	3.20	29.83	22.06	87.87	388.24	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
11/06/2012	1.40	29.28	22.56	90.12	329.32	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
12/06/2012	1.40	29.44	22.67	90.43	388.51	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
13/06/2012	9.40	29.78	23.28	90.96	284.97	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
14/06/2012	9.80	25.94	21.72	96.62	191.44	junio	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
15/06/2012	2.80	29.94	21.67	91.33	511.95	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
16/06/2012	0.20	29.33	22.78	91.30	383.12	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
17/06/2012	0.00	30.44	22.50	88.12	552.46	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
18/06/2012	4.00	30.44	21.78	93.75	264.58	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
19/06/2012	0.20	30.11	21.22	89.79	450.83	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
20/06/2012	0.00	32.28	21.44	85.62	549.88	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
21/06/2012	55.20	27.94	22.22	94.67	204.30	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
22/06/2012	62.60	30.67	21.17	88.79	449.96	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
23/06/2012	25.60	28.67	21.50	92.54	359.08	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
24/06/2012	0.00	29.50	22.50	91.21	484.80	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
25/06/2012	0.40	28.50	22.72	93.65	290.56	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
26/06/2012	12.60	26.50	21.17	95.12	249.70	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
27/06/2012	0.00	29.06	21.28	88.79	358.99	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
28/06/2012	33.80	29.78	21.28	93.04	309.20	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
29/06/2012	0.20	28.67	22.44	90.67	470.16	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
30/06/2012	0.60	27.33	22.28	94.29	291.93	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
01/07/2012	23.80	29.72	21.56	90.86	377.46	julio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
02/07/2012	16.80	27.67	21.39	92.79	320.65	julio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
03/07/2012	0.60	30.11	23.06	88.12	407.57	julio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
04/07/2012	0.00	30.44	22.33	90.50	393.13	julio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
05/07/2012	4.40	31.00	22.50	88.62	434.57	julio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
